Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,10,Western New York,13-1141,"Compensation, Benefits, and Job Analysis Specialists",340,76318,69012,52469,88241
10,10,Western New York,13-1151,Training and Development Specialists,1390,65521,63051,38964,78799
10,10,Western New York,13-1161,Market Research Analysts and Marketing Specialists,3010,75960,67347,45301,91289
10,10,Western New York,13-1199,"Business Operations Specialists, All Other",2430,75892,69020,46978,90350
10,10,Western New York,13-2011,Accountants and Auditors,5890,85011,78410,52877,101078
10,10,Western New York,13-2020,Appraisers and Assessors of Real Estate,270,73700,63728,43026,89037
10,10,Western New York,13-2031,Budget Analysts,110,86285,82718,60545,99155
10,10,Western New York,13-2041,Credit Analysts,430,92674,88183,62842,107591
10,10,Western New York,13-2051,Financial Analysts,1000,98210,83321,61494,116567
10,10,Western New York,13-2052,Personal Financial Advisors,780,140531,82826,61595,179999
10,10,Western New York,13-2053,Insurance Underwriters,240,88434,82452,58003,103649
10,10,Western New York,13-2054,Financial Risk Specialists,530,96051,84891,63208,112473
10,10,Western New York,13-2061,Financial Examiners,1030,78934,63136,53527,91636
10,10,Western New York,13-2071,Credit Counselors,110,57271,50240,44594,63609
10,10,Western New York,13-2072,Loan Officers,1040,85031,63662,43926,105585
10,10,Western New York,13-2081,"Tax Examiners and Collectors, and Revenue Agents",140,89889,92531,58387,105640
10,10,Western New York,13-2082,Tax Preparers,260,49907,36184,30860,59429
10,10,Western New York,13-2099,"Financial Specialists, All Other",250,78112,68029,50227,92054
10,10,Western New York,15-0000,Computer and Mathematical Occupations,12540,93166,85622,54657,112421
10,10,Western New York,15-1211,Computer Systems Analysts,1100,98172,89863,63544,115485
10,10,Western New York,15-1212,Information Security Analysts,360,112026,108092,69004,133538
10,10,Western New York,15-1221,Computer and Information Research Scientists,,176451,171055,90865,219243
10,10,Western New York,15-1231,Computer Network Support Specialists,730,74632,71189,51715,86090
10,10,Western New York,15-1232,Computer User Support Specialists,2240,62251,58067,41907,72424
10,10,Western New York,15-1241,Computer Network Architects,530,121029,112105,80977,141054
10,10,Western New York,15-1242,Database Administrators,270,89954,80156,56408,106728
10,10,Western New York,15-1243,Database Architects,150,113740,117056,68190,136516
10,10,Western New York,15-1244,Network and Computer Systems Administrators,1190,92845,85645,62236,108151
10,10,Western New York,15-1251,Computer Programmers,680,95353,87439,67464,109298
10,10,Western New York,15-1252,Software Developers,2920,113114,109747,70876,134231
10,10,Western New York,15-1253,Software Quality Assurance Analysts and Testers,440,93892,86620,60868,110404
10,10,Western New York,15-1254,Web Developers,260,73242,61418,38983,90371
10,10,Western New York,15-1255,Web and Digital Interface Designers,260,85139,82655,47075,104171
10,10,Western New York,15-1299,"Computer Occupations, All Other",480,89100,84309,54425,106438
10,10,Western New York,15-2011,Actuaries,80,117029,103003,64921,143083
10,10,Western New York,15-2031,Operations Research Analysts,340,84194,74995,58431,97076
10,10,Western New York,15-2041,Statisticians,80,96986,87837,67474,111741
10,10,Western New York,15-2051,Data Scientists,400,100515,98080,58904,121320
10,10,Western New York,17-0000,Architecture and Engineering Occupations,8340,87666,82358,55121,103938
10,10,Western New York,17-1011,"Architects, Except Landscape and Naval",330,87937,81517,57498,103155
10,10,Western New York,17-1012,Landscape Architects,,82088,78316,52930,96667
10,10,Western New York,17-1022,Surveyors,130,79001,67197,52034,92485
10,10,Western New York,17-2011,Aerospace Engineers,,102852,88320,76642,115957
10,10,Western New York,17-2031,Biomedical Engineers,70,109990,105693,63745,133113
10,10,Western New York,17-2041,Chemical Engineers,50,101697,103324,76012,114539
10,10,Western New York,17-2051,Civil Engineers,980,93436,84948,63542,108384
10,10,Western New York,17-2061,Computer Hardware Engineers,110,108344,106110,71989,126522
10,10,Western New York,17-2071,Electrical Engineers,530,106612,101593,72808,123515
10,10,Western New York,17-2072,"Electronics Engineers, Except Computer",190,107943,103910,75568,124131
10,10,Western New York,17-2081,Environmental Engineers,220,96384,88514,67141,111007
10,10,Western New York,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",90,104804,104889,74872,119770
10,10,Western New York,17-2112,Industrial Engineers,2080,95959,86581,68011,109933
10,10,Western New York,17-2131,Materials Engineers,,99511,97509,65894,116319
10,10,Western New York,17-2141,Mechanical Engineers,840,94391,86412,64224,109474
10,10,Western New York,17-2171,Petroleum Engineers,,98218,79435,76424,109116
10,10,Western New York,17-2199,"Engineers, All Other",340,103252,101863,67164,121296
10,10,Western New York,17-3011,Architectural and Civil Drafters,340,59437,56097,43765,67272
10,10,Western New York,17-3012,Electrical and Electronics Drafters,80,61223,59445,46725,68472
10,10,Western New York,17-3013,Mechanical Drafters,200,66278,63848,47049,75892
10,10,Western New York,17-3019,"Drafters, All Other",80,59793,53687,44343,67518
10,10,Western New York,17-3022,Civil Engineering Technicians,110,61340,61964,40706,71657
10,10,Western New York,17-3023,Electrical and Electronic Engineering Technicians,370,62526,61303,43424,72077
10,10,Western New York,17-3025,Environmental Engineering Technicians,50,57192,52375,40346,65615
10,10,Western New York,17-3026,Industrial Engineering Technicians,360,64136,61973,47178,72615
10,10,Western New York,17-3027,Mechanical Engineering Technicians,170,61874,64025,42802,71409
10,10,Western New York,17-3028,Calibration Technologists and Technicians,,46974,36829,33373,53773
10,10,Western New York,17-3029,"Engineering Technicians, Except Drafters, All Other",,62334,63254,45821,70591
10,10,Western New York,17-3031,Surveying and Mapping Technicians,130,52776,51275,38302,60014
10,10,Western New York,19-0000,"Life, Physical, and Social Science Occupations",5180,75948,64716,44256,91794
10,10,Western New York,19-1012,Food Scientists and Technologists,100,85724,81089,57679,99746
10,10,Western New York,19-1013,Soil and Plant Scientists,,61446,59757,49961,67189
10,10,Western New York,19-1021,Biochemists and Biophysicists,,77333,66409,51264,90368
10,10,Western New York,19-1022,Microbiologists,70,81421,67983,53212,95525
10,10,Western New York,19-1023,Zoologists and Wildlife Biologists,50,70713,65814,51972,80085
10,10,Western New York,19-1029,"Biological Scientists, All Other",130,97120,92899,66154,112603
10,10,Western New York,19-1031,Conservation Scientists,,69047,63799,45149,80996
10,10,Western New York,19-1032,Foresters,,77362,77753,62105,84992
10,10,Western New York,19-1042,"Medical Scientists, Except Epidemiologists",320,103982,87147,66959,122493
10,10,Western New York,19-2012,Physicists,,176279,165853,91535,218651
10,10,Western New York,19-2021,Atmospheric and Space Scientists,,82651,68259,48847,99553
10,10,Western New York,19-2031,Chemists,450,82412,75266,44134,101552
10,10,Western New York,19-2041,"Environmental Scientists and Specialists, Including Health",220,74576,66168,53300,85214
10,10,Western New York,19-2042,"Geoscientists, Except Hydrologists and Geographers",50,92312,83324,59156,108889
10,10,Western New York,19-2099,"Physical Scientists, All Other",,125283,111192,78115,148867
10,10,Western New York,19-3011,Economists,,100470,99941,50286,125562
10,10,Western New York,19-3033,Clinical and Counseling Psychologists,150,119422,106950,70938,143665
10,10,Western New York,19-3034,School Psychologists,390,82872,81100,53112,97753
10,10,Western New York,19-3039,"Psychologists, All Other",50,102904,115427,39101,134806
10,10,Western New York,19-3051,Urban and Regional Planners,210,87778,72682,57503,102915
10,10,Western New York,19-3093,Historians,50,48084,42399,31173,56540
10,10,Western New York,19-3099,"Social Scientists and Related Workers, All Other",100,101704,89378,56908,124102
10,10,Western New York,19-4012,Agricultural Technicians,,50896,53847,38998,56845
10,10,Western New York,19-4013,Food Science Technicians,80,49018,49397,38656,54199
10,10,Western New York,19-4021,Biological Technicians,,55795,62582,39099,64143
10,10,Western New York,19-4031,Chemical Technicians,310,61481,56353,44151,70145
10,10,Western New York,19-4042,"Environmental Science and Protection Technicians, Including Health",130,49953,46296,38509,55675
10,10,Western New York,19-4061,Social Science Research Assistants,,45936,37696,31041,53384
10,10,Western New York,19-4099,"Life, Physical, and Social Science Technicians, All Other",450,56054,53921,35962,66100
10,10,Western New York,19-5011,Occupational Health and Safety Specialists,410,84700,78209,54894,99603
10,10,Western New York,19-5012,Occupational Health and Safety Technicians,60,59741,56658,45677,66773
10,10,Western New York,21-0000,Community and Social Service Occupations,12730,55887,50949,36183,65738
10,10,Western New York,21-1012,"Educational, Guidance, School, and Vocational Counselors",1990,62454,60375,40202,73579
10,10,Western New York,21-1015,Rehabilitation Counselors,100,46249,39711,33385,52681
10,10,Western New York,21-1018,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",1790,50322,48561,34157,58405
10,10,Western New York,21-1019,"Counselors, All Other",,39717,38890,34705,42223
10,10,Western New York,21-1021,"Child, Family, and School Social Workers",1800,61193,61638,43994,69792
10,10,Western New York,21-1022,Healthcare Social Workers,1380,54754,51235,38985,62637
10,10,Western New York,21-1023,Mental Health and Substance Abuse Social Workers,640,65798,65480,45933,75730
10,10,Western New York,21-1029,"Social Workers, All Other",190,76364,79527,55439,86828
10,10,Western New York,21-1091,Health Educators,170,62300,56676,39617,73642
10,10,Western New York,21-1092,Probation Officers and Correctional Treatment Specialists,,72448,79658,53818,81761
10,10,Western New York,21-1093,Social and Human Service Assistants,2270,42908,39960,31677,48524
10,10,Western New York,21-1094,Community Health Workers,470,47166,42696,33624,53937
10,10,Western New York,21-1099,"Community and Social Service Specialists, All Other",240,67976,62962,50031,76949
10,10,Western New York,21-2011,Clergy,750,59041,49722,33239,71942
10,10,Western New York,21-2021,"Directors, Religious Activities and Education",360,54986,46639,36589,64185
10,10,Western New York,21-2099,"Religious Workers, All Other",50,47029,49868,31653,54716
10,10,Western New York,23-0000,Legal Occupations,6120,106397,81954,49870,134661
10,10,Western New York,23-1011,Lawyers,3500,131206,111330,65946,163836
10,10,Western New York,23-1012,Judicial Law Clerks,,76298,45041,38745,95074
10,10,Western New York,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",,115738,113683,95014,126099
10,10,Western New York,23-1023,"Judges, Magistrate Judges, and Magistrates",320,171678,188016,103757,205638
10,10,Western New York,23-2011,Paralegals and Legal Assistants,1970,56222,52866,42067,63299
10,10,Western New York,23-2093,"Title Examiners, Abstractors, and Searchers",140,58580,51294,40827,67456
10,10,Western New York,23-2099,"Legal Support Workers, All Other",70,80992,67736,50410,96283
10,10,Western New York,25-0000,"Education, Training, and Library Occupations",44450,63998,53656,33017,79488
10,10,Western New York,25-1011,"Business Teachers, Postsecondary",550,96410,86550,38383,125423
10,10,Western New York,25-1021,"Computer Science Teachers, Postsecondary",250,89296,84236,40247,113821
10,10,Western New York,25-1022,"Mathematical Science Teachers, Postsecondary",,83361,69396,44166,102960
10,10,Western New York,25-1031,"Architecture Teachers, Postsecondary",,77112,69759,57981,86678
10,10,Western New York,25-1032,"Engineering Teachers, Postsecondary",,115709,108552,72781,137172
10,10,Western New York,25-1042,"Biological Science Teachers, Postsecondary",,100922,91417,51830,125469
10,10,Western New York,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",,76177,66366,47374,90578
10,10,Western New York,25-1052,"Chemistry Teachers, Postsecondary",,96410,84510,52828,118201
10,10,Western New York,25-1053,"Environmental Science Teachers, Postsecondary",,81882,81061,58870,93388
10,10,Western New York,25-1054,"Physics Teachers, Postsecondary",,82273,84280,49398,98711
10,10,Western New York,25-1061,"Anthropology and Archeology Teachers, Postsecondary",,80473,81618,48829,96294
10,10,Western New York,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",,71722,65375,35797,89683
10,10,Western New York,25-1063,"Economics Teachers, Postsecondary",,115487,104171,73719,136370
10,10,Western New York,25-1065,"Political Science Teachers, Postsecondary",,71640,66708,35548,89686
10,10,Western New York,25-1066,"Psychology Teachers, Postsecondary",,72721,64740,38676,89743
10,10,Western New York,25-1067,"Sociology Teachers, Postsecondary",,65888,64918,40003,78830
10,10,Western New York,25-1069,"Social Sciences Teachers, Postsecondary, All Other",,87209,79721,43633,108997
10,10,Western New York,25-1071,"Health Specialties Teachers, Postsecondary",,97550,83162,51738,120455
10,10,Western New York,25-1072,"Nursing Instructors and Teachers, Postsecondary",380,76374,66754,39470,94826
10,10,Western New York,25-1081,"Education Teachers, Postsecondary",,69150,62977,33921,86765
10,10,Western New York,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",,80990,81203,47514,97728
10,10,Western New York,25-1113,"Social Work Teachers, Postsecondary",,65507,61837,32400,82060
10,10,Western New York,25-1121,"Art, Drama, and Music Teachers, Postsecondary",870,69383,63892,35851,86150
10,10,Western New York,25-1122,"Communications Teachers, Postsecondary",,71218,65085,38462,87596
10,10,Western New York,25-1123,"English Language and Literature Teachers, Postsecondary",,70999,64731,38152,87422
10,10,Western New York,25-1124,"Foreign Language and Literature Teachers, Postsecondary",50,67845,63577,38033,82751
10,10,Western New York,25-1125,"History Teachers, Postsecondary",,78419,77994,46657,94299
10,10,Western New York,25-1126,"Philosophy and Religion Teachers, Postsecondary",110,76546,66185,48464,90587
10,10,Western New York,25-1194,"Vocational Education Teachers, Postsecondary",,65092,55872,40472,77403
10,10,Western New York,25-1199,"Postsecondary Teachers, All Other",,85489,66048,41203,107633
10,10,Western New York,25-2011,"Preschool Teachers, Except Special Education",1910,42085,32378,29617,48318
10,10,Western New York,25-2012,"Kindergarten Teachers, Except Special Education",470,75295,75669,49943,87970
10,10,Western New York,25-2021,"Elementary School Teachers, Except Special Education",6610,75809,68579,47687,89869
10,10,Western New York,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2180,80019,83282,52552,93752
10,10,Western New York,25-2023,"Career/Technical  Education Teachers, Middle School",140,70348,67348,45992,82526
10,10,Western New York,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",5030,79721,82094,52147,93508
10,10,Western New York,25-2032,"Career/Technical Education Teachers, Secondary School",540,74126,66915,54532,83922
10,10,Western New York,25-2051,"Special Education Teachers, Preschool",140,70395,60508,45973,82605
10,10,Western New York,25-2052,"Special Education Teachers, Kindergarten and Elementary School",1240,68927,63766,48878,78952
10,10,Western New York,25-2057,"Special Education Teachers, Middle School",400,70285,63454,48542,81157
10,10,Western New York,25-2058,"Special Education Teachers, Secondary School",1630,71660,65651,52412,81285
10,10,Western New York,25-2059,"Special Education Teachers, All Other",70,77005,62800,48126,91445
10,10,Western New York,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,,67840,64675,49657,76930
10,10,Western New York,25-3021,Self-Enrichment Education Teachers,1220,52632,47723,31326,63285
10,10,Western New York,25-3031,"Substitute Teachers, Short-Term",3490,43274,38963,31070,49377
10,10,Western New York,25-3041,Tutors,470,50776,36336,29536,61752
10,10,Western New York,25-3099,"Teachers and Instructors, All Other",100,89286,80521,51402,108228
